X,Y,CODEPOSTAL,ZONE_ADRES,RUE_NOM,NUMERO,geometry,index_right,NUMERO_SORT_KEY
137284.791,134333.919,7100,Besonrieux,Avenue des Fougères,1,POINT (4.189447229198681 50.51964059718777),0,"('', 1, '')"
137282.982,134379.084,7100,Besonrieux,Avenue des Fougères,2,POINT (4.18942018783239 50.52004659843616),0,"('', 2, '')"
137279.291,134329.58,7100,Besonrieux,Avenue des Fougères,3,POINT (4.189369819909813 50.51960146992839),0,"('', 3, '')"
137282.186,134386.488,7100,Besonrieux,Avenue des Fougères,4,POINT (4.189408711975443 50.520113144326714),0,"('', 4, '')"
137269.014,134321.282,7100,Besonrieux,Avenue des Fougères,5,POINT (4.18922518394401 50.519526647169734),0,"('', 5, '')"
137281.227,134406.23,7100,Besonrieux,Avenue des Fougères,6,POINT (4.189394518909392 50.520290607220126),0,"('', 6, '')"
137263.502,134316.985,7100,Besonrieux,Avenue des Fougères,7,POINT (4.189147604384176 50.519487897088574),0,"('', 7, '')"
137283.978,134412.807,7100,Besonrieux,Avenue des Fougères,8,POINT (4.189433088688095 50.520349794974344),0,"('', 8, '')"
137254.896,134307.666,7100,Besonrieux,Avenue des Fougères,9,POINT (4.18902656680569 50.51940393132891),0,"('', 9, '')"
137286.019,134419.781,7100,Besonrieux,Avenue des Fougères,10,POINT (4.189461633090342 50.5204125364532),0,"('', 10, '')"
137249.416,134303.265,7100,Besonrieux,Avenue des Fougères,11,POINT (4.188949442382651 50.51936424683231),0,"('', 11, '')"
137288.806,134426.194,7100,Besonrieux,Avenue des Fougères,12,POINT (4.189500716265654 50.52047025057688),0,"('', 12, '')"
137232.809,134290.022,7100,Besonrieux,Avenue des Fougères,13,POINT (4.188715716372952 50.51924482980177),0,"('', 13, '')"
137290.564,134432.804,7100,Besonrieux,Avenue des Fougères,14,POINT (4.189525282460828 50.520529713503954),0,"('', 14, '')"
137227.345,134285.606,7100,Besonrieux,Avenue des Fougères,15,POINT (4.188638818597777 50.51920501059344),0,"('', 15, '')"
137293.217,134439.146,7100,Besonrieux,Avenue des Fougères,16,POINT (4.189562478620295 50.52058678640799),0,"('', 16, '')"
137210.96,134272.661,7100,Besonrieux,Avenue des Fougères,17,POINT (4.1884082144175965 50.51908827683186),0,"('', 17, '')"
137295.371,134446.536,7100,Besonrieux,Avenue des Fougères,18,POINT (4.189592602704948 50.5206532701985),0,"('', 18, '')"
137205.376,134268.234,7100,Besonrieux,Avenue des Fougères,19,POINT (4.188329625409386 50.51904835591624),0,"('', 19, '')"
137298.187,134453.138,7100,Besonrieux,Avenue des Fougères,20,POINT (4.189632088777679 50.52071268404141),0,"('', 20, '')"
137194.079,134261.623,7100,Besonrieux,Avenue des Fougères,21,POINT (4.188170552133513 50.51898867603639),0,"('', 21, '')"
137188.477,134257.216,7100,Besonrieux,Avenue des Fougères,23,POINT (4.188091708989809 50.518948934370584),0,"('', 23, '')"
137178.641,134249.278,7100,Besonrieux,Avenue des Fougères,25,POINT (4.187953283247404 50.5188773560897),0,"('', 25, '')"
137173.133,134244.882,7100,Besonrieux,Avenue des Fougères,27,POINT (4.187875765584305 50.51883771521856),0,"('', 27, '')"
137151.295,134237.768,7100,Besonrieux,Avenue des Fougères,29,POINT (4.187568072913445 50.51877328239631),0,"('', 29, '')"
137132.345,134233.342,7100,Besonrieux,Avenue des Fougères,31,POINT (4.187301012234 50.51873307751732),0,"('', 31, '')"
137246.896,134417.938,7100,Besonrieux,Avenue des Fougères,34,POINT (4.188910005989746 50.5203951202557),0,"('', 34, '')"
137244.154,134411.497,7100,Besonrieux,Avenue des Fougères,36,POINT (4.188871559112378 50.52033715518505),0,"('', 36, '')"
137243.469,134399.039,7100,Besonrieux,Avenue des Fougères,38,POINT (4.188862323645173 50.52022514097587),0,"('', 38, '')"
137238.971,134388.481,7100,Besonrieux,Avenue des Fougères,40,POINT (4.188799255165973 50.52013012530841),0,"('', 40, '')"
137242.063,134364.877,7100,Besonrieux,Avenue des Fougères,42,POINT (4.188843659899469 50.51991798879274),0,"('', 42, '')"
137239.202,134358.153,7100,Besonrieux,Avenue des Fougères,44,POINT (4.188803545076153 50.519857476898444),0,"('', 44, '')"
137237.922,134344.863,7100,Besonrieux,Avenue des Fougères,46,POINT (4.188785947965143 50.51973796994965),0,"('', 46, '')"
137235.03,134338.252,7100,Besonrieux,Avenue des Fougères,48,POINT (4.1887453923827165 50.519678473248064),0,"('', 48, '')"
137200.015,134337.308,7100,Besonrieux,Avenue des Fougères,50,POINT (4.1882516711071665 50.519669225257495),0,"('', 50, '')"
137195.408,134326.801,7100,Besonrieux,Avenue des Fougères,52,POINT (4.1881870658246605 50.51957466537393),0,"('', 52, '')"
137191.992,134319.003,7100,Besonrieux,Avenue des Fougères,54,POINT (4.18813916269171 50.51950448573207),0,"('', 54, '')"
137186.863,134307.05,7100,Besonrieux,Avenue des Fougères,56,POINT (4.188067246504066 50.51939691464182),0,"('', 56, '')"
137173.481,134285.432,7100,Besonrieux,Avenue des Fougères,58,POINT (4.187879285129877 50.51920227365232),0,"('', 58, '')"
137167.999,134281.081,7100,Besonrieux,Avenue des Fougères,60,POINT (4.187802132083354 50.5191630378587),0,"('', 60, '')"
137157.663,134273.103,7100,Besonrieux,Avenue des Fougères,62,POINT (4.187656657010836 50.51909108870854),0,"('', 62, '')"
137129.673,134280.558,7100,Besonrieux,Clos des Bouleaux,2,POINT (4.1872617133583985 50.51915749825122),0,"('', 2, '')"
137137.364,134300.767,7100,Besonrieux,Clos des Bouleaux,4,POINT (4.187369470994498 50.519339348627504),0,"('', 4, '')"
137687.883,133123.843,7100,Besonrieux,Rue Champelet,2,POINT (4.195171039497195 50.50877039179984),0,"('', 2, '')"
137734.468,133132.049,7100,Besonrieux,Rue Champelet,5,POINT (4.195827524358333 50.50884513852436),0,"('', 5, '')"
137724.25,133107.184,7100,Besonrieux,Rue Champelet,8,POINT (4.195684285061667 50.50862138464589),0,"('', 8, '')"
137758.915,133128.556,7100,Besonrieux,Rue Champelet,9,POINT (4.196172291606934 50.508814245159066),0,"('', 9, '')"
137748.13,133093.205,7100,Besonrieux,Rue Champelet,10,POINT (4.196021399798202 50.50849620891418),0,"('', 10, '')"
137763.955,133127.715,7100,Besonrieux,Rue Champelet,11,POINT (4.196243372801992 50.508806789295676),0,"('', 11, '')"
137767.439,133108.265,7100,Besonrieux,Rue Champelet,14,POINT (4.196293124464069 50.50863200286011),0,"('', 14, '')"
137776.027,133099.085,7100,Besonrieux,Rue Champelet,16,POINT (4.196414496534637 50.50854965160016),0,"('', 16, '')"
137789.583,133076.731,7100,Besonrieux,Rue Champelet,18,POINT (4.196606335250518 50.50834896679495),0,"('', 18, '')"
137816.726,133084.221,7100,Besonrieux,Rue Champelet,20,POINT (4.196988749353054 50.508416866072956),0,"('', 20, '')"
137838.126,133076.026,7100,Besonrieux,Rue Champelet,22,POINT (4.197290709065202 50.50834363446418),0,"('', 22, '')"
137844.191,133071.393,7100,Besonrieux,Rue Champelet,24,POINT (4.1973763625419656 50.508302108354194),0,"('', 24, '')"
137863.477,133107.404,7100,Besonrieux,Rue Champelet,25,POINT (4.197647087816652 50.50862625184132),0,"('', 25, '')"
137816.233,133034.524,7100,Besonrieux,Rue Champelet,26,POINT (4.196983413422505 50.50797007107684),0,"('', 26, '')"
137869.517,133093.45,7100,Besonrieux,Rue Champelet,27,POINT (4.197732690494014 50.50850092752692),0,"('', 27, '')"
137885.1,133082.288,7100,Besonrieux,Rue Champelet,29,POINT (4.197952738208385 50.5084009003535),0,"('', 29, '')"
137859.725,133057.892,7100,Besonrieux,Rue Champelet,30,POINT (4.197595794999127 50.50818105281694),0,"('', 30, '')"
137874.959,133047.354,7100,Besonrieux,Rue Champelet,32,POINT (4.197810901230077 50.50808662857256),0,"('', 32, '')"
137866.858,133040.678,7100,Besonrieux,Rue Champelet,34,POINT (4.197696911292489 50.50802644310226),0,"('', 34, '')"
137947.393,133027.456,7100,Besonrieux,Rue Champelet,35,POINT (4.198832697186108 50.50790923072184),0,"('', 35, '')"
137951.823,133020.388,7100,Besonrieux,Rue Champelet,37,POINT (4.198895377017381 50.507845778905654),0,"('', 37, '')"
137955.911,133011.519,7100,Besonrieux,Rue Champelet,39,POINT (4.198953293107885 50.507766128742944),0,"('', 39, '')"
137959.837,133004.483,7100,Besonrieux,Rue Champelet,41,POINT (4.1990088663513445 50.50770295422971),0,"('', 41, '')"
137963.9,132998.182,7100,Besonrieux,Rue Champelet,43,POINT (4.199066347236414 50.50764639027309),0,"('', 43, '')"
137936.164,132975.587,7100,Besonrieux,Rue Champelet,46,POINT (4.19867606229326 50.50744268901362),0,"('', 46, '')"
137971.592,133066.961,7100,Besonrieux,Rue Drugmand,9,POINT (4.1991725806139675 50.50826488301033),0,"('', 9, '')"
138001.439,133072.938,7100,Besonrieux,Rue Drugmand,11,POINT (4.199593166635666 50.50831922688716),0,"('', 11, '')"
137955.872,133071.419,7100,Besonrieux,Rue Drugmand,12,POINT (4.1989508199670285 50.50830463954312),0,"('', 12, '')"
137991.618,133060.185,7100,Besonrieux,Rue Drugmand,13,POINT (4.199455120196735 50.50820437474841),0,"('', 13, '')"
137950.692,133068.049,7100,Besonrieux,Rue Drugmand,14,POINT (4.198877901528507 50.50827423655878),0,"('', 14, '')"
137986.293,133053.707,7100,Besonrieux,Rue Drugmand,15,POINT (4.1993802569532965 50.50814602764819),0,"('', 15, '')"
137946.043,133066.696,7100,Besonrieux,Rue Drugmand,16,POINT (4.198812404297396 50.508261977596696),0,"('', 16, '')"
137979.613,133044.522,7100,Besonrieux,Rue Drugmand,17,POINT (4.199286378186458 50.508063316401554),0,"('', 17, '')"
137940.786,133062.649,7100,Besonrieux,Rue Drugmand,18,POINT (4.198738422248536 50.50822548659726),0,"('', 18, '')"
137941.132,133041.344,7100,Besonrieux,Rue Drugmand,19,POINT (4.19874398501182 50.50803395797546),0,"('', 19, '')"
137934.714,133055.003,7100,Besonrieux,Rue Drugmand,20,POINT (4.1986530663856705 50.50815662318793),0,"('', 20, '')"
137923.138,133053.715,7100,Besonrieux,Rue Drugmand,22,POINT (4.19848991203354 50.50814480627655),0,"('', 22, '')"
137916.935,133047.641,7100,Besonrieux,Rue Drugmand,24,POINT (4.198402659233032 50.50809007255081),0,"('', 24, '')"
137913.891,133014.744,7100,Besonrieux,Rue Drugmand,25,POINT (4.198360805656081 50.50779426016112),0,"('', 25, '')"
137876.439,133008.425,7100,Besonrieux,Rue Drugmand,26,POINT (4.197833024146695 50.50773668048604),0,"('', 26, '')"
137901.395,132997.76,7100,Besonrieux,Rue Drugmand,27,POINT (4.19818518904233 50.507641314094855),0,"('', 27, '')"
137866.681,132998.574,7100,Besonrieux,Rue Drugmand,28,POINT (4.197695777953424 50.50764791704267),0,"('', 28, '')"
137887.498,132981.219,7100,Besonrieux,Rue Drugmand,29,POINT (4.197989808556926 50.5074923215598),0,"('', 29, '')"
137875.076,132965.038,7100,Besonrieux,Rue Drugmand,31,POINT (4.197815211522062 50.507346595564016),0,"('', 31, '')"
137861.961,132949.451,7100,Besonrieux,Rue Drugmand,33,POINT (4.197630826781126 50.507206195168045),0,"('', 33, '')"
137848.745,132933.631,7100,Besonrieux,Rue Drugmand,35,POINT (4.197445026839296 50.50706369767866),0,"('', 35, '')"
137849.761,132983.359,7100,Besonrieux,Rue Drugmand,36,POINT (4.197457739053632 50.50751078222357),0,"('', 36, '')"
137835.513,132920.054,7100,Besonrieux,Rue Drugmand,37,POINT (4.197258929717437 50.50694136452804),0,"('', 37, '')"
137833.568,132970.832,7100,Besonrieux,Rue Drugmand,38,POINT (4.197229863257099 50.50739782754971),0,"('', 38, '')"
137738.157,132918.728,7100,Besonrieux,Rue Drugmand,52,POINT (4.195886505599909 50.50692742204097),0,"('', 52, '')"
137731.137,132909.653,7100,Besonrieux,Rue Drugmand,54,POINT (4.195787838644199 50.50684568978747),0,"('', 54, '')"
137675.2,132877.903,7100,Besonrieux,Rue Drugmand,64,POINT (4.195000316682946 50.50655908216974),0,"('', 64, '')"
137734.758,133476.271,7100,Besonrieux,Rue Emile Vandervelde,2,POINT (4.195820355282863 50.51193975968361),0,"('', 2, '')"
137726.919,133427.828,7100,Besonrieux,Rue Emile Vandervelde,3,POINT (4.195711419411275 50.51150408533069),0,"('', 3, '')"
137730.71,133471.156,7100,Besonrieux,Rue Emile Vandervelde,4,POINT (4.195763450290114 50.511893690528595),0,"('', 4, '')"
137723.328,133422.812,7100,Besonrieux,Rue Emile Vandervelde,5,POINT (4.1956609549382495 50.51145891568562),0,"('', 5, '')"
137726.908,133466.891,7100,Besonrieux,Rue Emile Vandervelde,6,POINT (4.195709985912249 50.51185526812363),0,"('', 6, '')"
137723.268,133463.284,7100,Besonrieux,Rue Emile Vandervelde,8,POINT (4.195658784095891 50.51182276460751),0,"('', 8, '')"
137720.427,133458.925,7100,Besonrieux,Rue Emile Vandervelde,10,POINT (4.195618871957848 50.51178351714408),0,"('', 10, '')"
137715.933,133453.853,7100,Besonrieux,Rue Emile Vandervelde,12,POINT (4.195555677858632 50.51173782515112),0,"('', 12, '')"
137710.669,133447.651,7100,Besonrieux,Rue Emile Vandervelde,14,POINT (4.195481664817085 50.51168195814157),0,"('', 14, '')"
137713.545,133410.081,7100,Besonrieux,Rue Emile Vandervelde,15,POINT (4.195523443914385 50.511344257525835),0,"('', 15, '')"
137705.025,133441.183,7100,Besonrieux,Rue Emile Vandervelde,16,POINT (4.195402303125299 50.51162369175507),0,"('', 16, '')"
137709.748,133400.025,7100,Besonrieux,Rue Emile Vandervelde,17,POINT (4.195470240629812 50.51125377303198),0,"('', 17, '')"
137696.413,133431.383,7100,Besonrieux,Rue Emile Vandervelde,18,POINT (4.19528120574749 50.51153540798169),0,"('', 18, '')"
137705.227,133390.785,7100,Besonrieux,Rue Emile Vandervelde,19,POINT (4.195406803361707 50.511170609356974),0,"('', 19, '')"
137693.302,133422.213,7100,Besonrieux,Rue Emile Vandervelde,20,POINT (4.1952376453786115 50.51145290302674),0,"('', 20, '')"
137690.514,133417.665,7100,Besonrieux,Rue Emile Vandervelde,22,POINT (4.195198487338481 50.511411957383494),0,"('', 22, '')"
137692.401,133366.925,7100,Besonrieux,Rue Emile Vandervelde,23,POINT (4.1952267568802535 50.51095583560233),0,"('', 23, '')"
137686.789,133413.302,7100,Besonrieux,Rue Emile Vandervelde,24,POINT (4.1951461127829575 50.51137265529132),0,"('', 24, '')"
137691.562,133361.748,7100,Besonrieux,Rue Emile Vandervelde,25,POINT (4.195215098062425 50.51090927592688),0,"('', 25, '')"
137682.075,133408.084,7100,Besonrieux,Rue Emile Vandervelde,26,POINT (4.195079822766506 50.511325645865725),0,"('', 26, '')"
137691.187,133357.57,7100,Besonrieux,Rue Emile Vandervelde,27,POINT (4.195209948218828 50.510871707142456),0,"('', 27, '')"
137679.211,133400.374,7100,Besonrieux,Rue Emile Vandervelde,28,POINT (4.1950396973512305 50.51125627165638),0,"('', 28, '')"
137690.235,133353.771,7100,Besonrieux,Rue Emile Vandervelde,29,POINT (4.195196651068864 50.510837533555815),0,"('', 29, '')"
137675.497,133390.962,7100,Besonrieux,Rue Emile Vandervelde,30,POINT (4.194987644115084 50.511171578349504),0,"('', 30, '')"
137690.162,133349.166,7100,Besonrieux,Rue Emile Vandervelde,31,POINT (4.195195773028334 50.51079613228801),0,"('', 31, '')"
137672.808,133383.622,7100,Besonrieux,Rue Emile Vandervelde,32,POINT (4.194949974066688 50.51110553413792),0,"('', 32, '')"
137689.981,133344.08,7100,Besonrieux,Rue Emile Vandervelde,33,POINT (4.195193388135045 50.51075040448683),0,"('', 33, '')"
137673.776,133379.159,7100,Besonrieux,Rue Emile Vandervelde,34,POINT (4.194963768251008 50.511065431293645),0,"('', 34, '')"
137689.831,133337.435,7100,Besonrieux,Rue Emile Vandervelde,35,POINT (4.195191491474733 50.5106906616564),0,"('', 35, '')"
137670.961,133376.041,7100,Besonrieux,Rue Emile Vandervelde,36,POINT (4.194924183092872 50.511037340934166),0,"('', 36, '')"
137689.724,133330.756,7100,Besonrieux,Rue Emile Vandervelde,37,POINT (4.195190202171119 50.5106306140595),0,"('', 37, '')"
137669.717,133366.593,7100,Besonrieux,Rue Emile Vandervelde,38,POINT (4.194906955039754 50.510952375716926),0,"('', 38, '')"
137689.464,133321.987,7100,Besonrieux,Rue Emile Vandervelde,39,POINT (4.195186824407321 50.51055177380012),0,"('', 39, '')"
137665.205,133319.544,7100,Besonrieux,Rue Emile Vandervelde,44,POINT (4.1948448896190795 50.51052930252114),0,"('', 44, '')"
137692.446,133303.527,7100,Besonrieux,Rue Emile Vandervelde,45,POINT (4.195229471900651 50.510385877634896),0,"('', 45, '')"
137664.482,133312.653,7100,Besonrieux,Rue Emile Vandervelde,46,POINT (4.194834923081189 50.51046733608231),0,"('', 46, '')"
137691.971,133296.839,7100,Besonrieux,Rue Emile Vandervelde,47,POINT (4.195222994634875 50.51032574142246),0,"('', 47, '')"
137670.561,133292.718,7100,Besonrieux,Rue Emile Vandervelde,50,POINT (4.194921282999657 50.51028824447327),0,"('', 50, '')"
137697.379,133262.201,7100,Besonrieux,Rue Emile Vandervelde,51,POINT (4.195300375138836 50.510014452976094),0,"('', 51, '')"
137747.962,133251.154,7100,Besonrieux,Rue Emile Vandervelde,53,POINT (4.196013871608356 50.50991619445293),0,"('', 53, '')"
137670.376,133279.875,7100,Besonrieux,Rue Emile Vandervelde,54,POINT (4.194919097024499 50.5101727798112),0,"('', 54, '')"
137694.047,133248.221,7100,Besonrieux,Rue Emile Vandervelde,55,POINT (4.195253858239454 50.509888700650215),0,"('', 55, '')"
137670.4,133272.812,7100,Besonrieux,Rue Emile Vandervelde,56,POINT (4.194919667589221 50.510109282725914),0,"('', 56, '')"
137693.61,133243.772,7100,Besonrieux,Rue Emile Vandervelde,57,POINT (4.195247843275459 50.509848694226555),0,"('', 57, '')"
137669.899,133265.777,7100,Besonrieux,Rue Emile Vandervelde,58,POINT (4.194912835606476 50.510046026358346),0,"('', 58, '')"
137693.087,133239.161,7100,Besonrieux,Rue Emile Vandervelde,59,POINT (4.195240621186976 50.509807229594685),0,"('', 59, '')"
137669.651,133260.494,7100,Besonrieux,Rue Emile Vandervelde,60,POINT (4.194909512913702 50.50999852607662),0,"('', 60, '')"
137692.62,133234.251,7100,Besonrieux,Rue Emile Vandervelde,61,POINT (4.195234198425196 50.50976307807214),0,"('', 61, '')"
137691.951,133226.811,7100,Besonrieux,Rue Emile Vandervelde,63,POINT (4.195225010860573 50.50969617718324),0,"('', 63, '')"
137661.74,133241.609,7100,Besonrieux,Rue Emile Vandervelde,64,POINT (4.1947986024015025 50.50982858075142),0,"('', 64, '')"
137692.867,133215.542,7100,Besonrieux,Rue Emile Vandervelde,65,POINT (4.195238294634488 50.50959488608813),0,"('', 65, '')"
137664.78,133212.114,7100,Besonrieux,Rue Emile Vandervelde,70,POINT (4.194842431245994 50.50956347936127),0,"('', 70, '')"
137689.285,133174.966,7100,Besonrieux,Rue Emile Vandervelde,71,POINT (4.195189126770306 50.50923002583215),0,"('', 71, '')"
137664.286,133207.033,7100,Besonrieux,Rue Emile Vandervelde,72,POINT (4.194835633862255 50.50951778992891),0,"('', 72, '')"
137688.596,133169.594,7100,Besonrieux,Rue Emile Vandervelde,73,POINT (4.195179589527137 50.509181716194846),0,"('', 73, '')"
137661.932,133199.715,7100,Besonrieux,Rue Emile Vandervelde,74,POINT (4.194802687500527 50.50945195046067),0,"('', 74, '')"
137687.563,133161.548,7100,Besonrieux,Rue Emile Vandervelde,75,POINT (4.195165290353958 50.509109359629214),0,"('', 75, '')"
137660.389,133194.955,7100,Besonrieux,Rue Emile Vandervelde,76,POINT (4.194781090657049 50.509409124862685),0,"('', 76, '')"
137686.533,133151.428,7100,Besonrieux,Rue Emile Vandervelde,77,POINT (4.195151101610821 50.50901835750218),0,"('', 77, '')"
137658.826,133190.296,7100,Besonrieux,Rue Emile Vandervelde,78,POINT (4.1947592085665 50.509367206848246),0,"('', 78, '')"
137686.131,133143.315,7100,Besonrieux,Rue Emile Vandervelde,79,POINT (4.195145700572497 50.508945411800795),0,"('', 79, '')"
137665.927,133179.006,7100,Besonrieux,Rue Emile Vandervelde,80,POINT (4.194859690694945 50.50926585674819),0,"('', 80, '')"
137685.881,133138.127,7100,Besonrieux,Rue Emile Vandervelde,81,POINT (4.19514234640825 50.508898765541296),0,"('', 81, '')"
137664.347,133172.996,7100,Besonrieux,Rue Emile Vandervelde,82,POINT (4.194837613369257 50.50921179266593),0,"('', 82, '')"
137676.864,133126.342,7100,Besonrieux,Rue Emile Vandervelde,83,POINT (4.195015612028874 50.508792627473014),0,"('', 83, '')"
137665.415,133158.074,7100,Besonrieux,Rue Emile Vandervelde,84,POINT (4.1948531608802515 50.509077663688075),0,"('', 84, '')"
137675.105,133120.428,7100,Besonrieux,Rue Emile Vandervelde,85,POINT (4.194991008058975 50.50873942272157),0,"('', 85, '')"
137665.079,133148.452,7100,Besonrieux,Rue Emile Vandervelde,86,POINT (4.1948487403928665 50.508991153184866),0,"('', 86, '')"
137663.787,133140.55,7100,Besonrieux,Rue Emile Vandervelde,88,POINT (4.1948307856647595 50.50892008572882),0,"('', 88, '')"
137663.716,133085.425,7100,Besonrieux,Rue Emile Vandervelde,91,POINT (4.1948315978751225 50.50842450085411),0,"('', 91, '')"
137658.91,133072.934,7100,Besonrieux,Rue Emile Vandervelde,93,POINT (4.194764254610683 50.508312103749866),0,"('', 93, '')"
137654.807,133067.543,7100,Besonrieux,Rue Emile Vandervelde,95,POINT (4.194706588710557 50.50826355160658),0,"('', 95, '')"
137659.047,133134.296,7100,Besonrieux,Rue Emile Vandervelde,96,POINT (4.1947641669366975 50.50886376173721),0,"('', 96, '')"
137651.953,133063.977,7100,Besonrieux,Rue Emile Vandervelde,97,POINT (4.19466647098282 50.50823143272851),0,"('', 97, '')"
137657.132,133129.23,7100,Besonrieux,Rue Emile Vandervelde,98,POINT (4.1947373360221665 50.50881817732747),0,"('', 98, '')"
137649.43,133059.926,7100,Besonrieux,Rue Emile Vandervelde,99,POINT (4.19463103564688 50.50819496055213),0,"('', 99, '')"
137649.282,133119.956,7100,Besonrieux,Rue Emile Vandervelde,100,POINT (4.194626972369736 50.508734637653234),0,"('', 100, '')"
137712.882,133018.101,7100,Besonrieux,Rue Emile Vandervelde,101,POINT (4.195526938351978 50.507820275444686),0,"('', 101, '')"
137719.576,133023.991,7100,Besonrieux,Rue Emile Vandervelde,103,POINT (4.195621115320401 50.50787336738747),0,"('', 103, '')"
137646.067,133100.528,7100,Besonrieux,Rue Emile Vandervelde,104,POINT (4.1945822874231355 50.50855990901511),0,"('', 104, '')"
137647.185,133051.469,7100,Besonrieux,Rue Emile Vandervelde,105,POINT (4.19459966465973 50.508118883490084),0,"('', 105, '')"
137644.048,133097.353,7100,Besonrieux,Rue Emile Vandervelde,106,POINT (4.1945539283787605 50.50853132279696),0,"('', 106, '')"
137643.433,133046.885,7100,Besonrieux,Rue Emile Vandervelde,107,POINT (4.194546920885489 50.5080775937098),0,"('', 107, '')"
137642.594,133092.899,7100,Besonrieux,Rue Emile Vandervelde,108,POINT (4.194533576808481 50.508491250009484),0,"('', 108, '')"
137640.988,133041.872,7100,Besonrieux,Rue Emile Vandervelde,109,POINT (4.194512617079972 50.5080324745861),0,"('', 109, '')"
137640.729,133088.435,7100,Besonrieux,Rue Emile Vandervelde,110,POINT (4.1945074313821 50.50845107867973),0,"('', 110, '')"
137637.013,133035.102,7100,Besonrieux,Rue Emile Vandervelde,111,POINT (4.194456801741791 50.50797152755401),0,"('', 111, '')"
137629.28,133078.354,7100,Besonrieux,Rue Emile Vandervelde,112,POINT (4.194346357503819 50.50836020802171),0,"('', 112, '')"
137633.754,133028.442,7100,Besonrieux,Rue Emile Vandervelde,113,POINT (4.194411076872305 50.507911584468836),0,"('', 113, '')"
137622.781,133067.845,7100,Besonrieux,Rue Emile Vandervelde,114,POINT (4.1942550825020755 50.50826559353675),0,"('', 114, '')"
137631.176,133024.57,7100,Besonrieux,Rue Emile Vandervelde,115,POINT (4.194374860696586 50.50787672029753),0,"('', 115, '')"
137623.726,133054.658,7100,Besonrieux,Rue Emile Vandervelde,116,POINT (4.194268840075648 50.50814705998066),0,"('', 116, '')"
137629.15,133021.11,7100,Besonrieux,Rue Emile Vandervelde,117,POINT (4.194346412903102 50.50784557167808),0,"('', 117, '')"
137626.149,133015.492,7100,Besonrieux,Rue Emile Vandervelde,119,POINT (4.194304291114585 50.5077950017397),0,"('', 119, '')"
137600.665,133039.23,7100,Besonrieux,Rue Emile Vandervelde,120,POINT (4.193944241489176 50.50800787382564),0,"('', 120, '')"
137586.173,133018.725,7100,Besonrieux,Rue Emile Vandervelde,122,POINT (4.193740615916769 50.50782322456867),0,"('', 122, '')"
137613.572,132991.556,7100,Besonrieux,Rue Emile Vandervelde,123,POINT (4.194127775281605 50.50757954814403),0,"('', 123, '')"
137588.03,132998.66,7100,Besonrieux,Rue Emile Vandervelde,124,POINT (4.1937674593087975 50.50764287588067),0,"('', 124, '')"
137585.144,132994.765,7100,Besonrieux,Rue Emile Vandervelde,126,POINT (4.1937269025106385 50.50760779823209),0,"('', 126, '')"
137574.513,132950.592,7100,Besonrieux,Rue Emile Vandervelde,129,POINT (4.1935784942497385 50.50721045066619),0,"('', 129, '')"
137555.722,132987.145,7100,Besonrieux,Rue Emile Vandervelde,130,POINT (4.1933123755319315 50.50753867129208),0,"('', 130, '')"
137533.951,132975.556,7100,Besonrieux,Rue Emile Vandervelde,132,POINT (4.193005842162098 50.50743402308668),0,"('', 132, '')"
137410.745,133113.794,7100,Besonrieux,Rue Emile Vandervelde,156,POINT (4.191264298424735 50.50867418243737),0,"('', 156, '')"
137381.426,133133.883,7100,Besonrieux,Rue Emile Vandervelde,160,POINT (4.190850285447208 50.50885415767257),0,"('', 160, '')"
137929.606,133646.907,7100,Besonrieux,Rue Saint-Pierre,1,POINT (4.198562005635359 50.513477837425846),0,"('', 1, '')"
137906.702,133634.814,7100,Besonrieux,Rue Saint-Pierre,2,POINT (4.198239463926305 50.5133686488096),0,"('', 2, '')"
137950.845,133632.575,7100,Besonrieux,Rue Saint-Pierre,3,POINT (4.198861922379058 50.51334942583959),0,"('', 3, '')"
137922.92,133601.779,7100,Besonrieux,Rue Saint-Pierre,4,POINT (4.198469190649246 50.51307199184339),0,"('', 4, '')"
137961.422,133613.885,7100,Besonrieux,Rue Saint-Pierre,5,POINT (4.199011650855153 50.513181616180994),0,"('', 5, '')"
137946.998,133576.797,7100,Besonrieux,Rue Saint-Pierre,6,POINT (4.198809474983269 50.51284789337195),0,"('', 6, '')"
137966.365,133585.459,7100,Besonrieux,Rue Saint-Pierre,9,POINT (4.199082255671539 50.51292616279156),0,"('', 9, '')"
137985.074,133576.72,7100,Besonrieux,Rue Saint-Pierre,11,POINT (4.199346317461359 50.512847980192944),0,"('', 11, '')"
137995.429,133555.398,7100,Besonrieux,Rue Saint-Pierre,13,POINT (4.199492996878863 50.512656503238766),0,"('', 13, '')"
137967.347,133530.819,7100,Besonrieux,Rue Saint-Pierre,14,POINT (4.199097854183349 50.512434960012556),0,"('', 14, '')"
137982.687,133518.425,7100,Besonrieux,Rue Saint-Pierre,16,POINT (4.1993145307131305 50.512323849473404),0,"('', 16, '')"
138006.698,133533.056,7100,Besonrieux,Rue Saint-Pierre,19,POINT (4.199652594266162 50.512455874758054),0,"('', 19, '')"
138015.326,133543.169,7100,Besonrieux,Rue Saint-Pierre,21,POINT (4.199773917732186 50.512546968220136),0,"('', 21, '')"
138023.057,133528.233,7100,Besonrieux,Rue Saint-Pierre,23,POINT (4.199883394711558 50.5124128485178),0,"('', 23, '')"
